group,num_1,num_2,num_3,target,ID
0,1.4511436077950417,0.2496094582097118,0.28930463587376126,1,290
4,-1.5029703283951532,0.12375464252427706,-0.8715105943331573,0,295
5,-1.503080301759818,0.4457598512171287,0.9023257611303859,1,296
4,0.09284490114111471,-1.251356182239287,1.3382496307620757,1,298
4,-0.9037018607301281,0.9877285159245996,1.3089894097291122,0,300
5,0.7181857257079345,-1.1497414553678929,0.8731692923815881,0,304
3,1.2130976999791834,-0.6514425498636812,-0.12799697521339518,1,310
12,0.15532499919940146,-0.34130451466005923,1.6716594366486115,0,312
13,-0.029216405853985244,0.6420450918935612,-1.6006831090159857,1,314
4,1.695051040430753,0.2837880278380801,0.03242660418700401,0,322
11,-0.4877053729487446,0.003197990615288397,-0.7721646868646517,1,324
13,1.233724278336193,0.9079797578051338,-0.292375353093686,0,325
4,-0.6777449705248515,0.6149612320467747,-0.10712721717067626,0,327
5,0.16476084123651674,-0.17868088760798354,1.4103123065906453,1,334
13,0.1247520996639345,0.4524964561026824,-0.9895804037291447,1,336
9,-1.6380290574360168,-0.3591316281088747,0.27004961344519623,0,337
4,0.5010941699398452,-1.156996455664364,-2.756462797090711,1,339
12,-1.5993947621943112,2.344053778832626,0.7985681267484328,1,341
4,-0.05139372358848624,1.3006254010559588,0.28483969535544995,1,342
9,1.090861670603698,1.032974234914031,-0.8411213675603924,1,345
0,-0.8571575564162826,0.2971600238082216,0.505864358116156,1,346
3,1.7269638512334051,-1.4089607467920393,0.1538476602166413,1,347
0,0.40171172209894146,-0.435901469090433,-2.4213797518772786,1,349
5,-0.6176518954343502,0.9177681977951373,-0.6592990368504504,1,350
5,-0.5583017539460305,1.1329263873010347,-0.7914676425128536,0,352
4,-0.9057323008626189,-0.8898447709411417,-0.319512449919035,0,356
4,-0.24606248812994858,0.1485479035926389,0.9088890363692873,0,358
3,-1.4183657329330317,-0.16206210203682392,-0.3518737962865159,0,359
11,0.6620518347584732,-0.04831967873434432,-0.8667302333337176,1,365
3,-1.2968319479558466,0.07957954655656065,-1.950095160018759,0,366
11,1.471034690817104,0.6875507195924941,0.2673913007974061,1,372
0,0.024510174258942714,-0.386022797870698,0.8292736865664673,0,376
5,0.5752050161065663,-0.06701004172522106,-0.4918794548144672,1,377
13,-0.9287920814524587,-0.1636336708574914,0.48878647378239914,1,379
12,-1.121751102855888,-0.6792219372181003,1.3350518667941367,0,380
0,0.30729952087660933,0.3772632593422264,-0.7343200023133737,0,381
3,1.221033695525353,1.029604361419693,0.12034991537717113,1,382
11,1.2809395766667275,-0.8247339795023627,-0.11314253663097591,1,389
12,0.5648423586001226,0.8145354596953241,-0.17508515027370583,1,398
4,3.1377485336599937,-1.0345979596066548,-2.0771596593008277,0,403
9,0.8875039674140593,-0.39925664594596205,-0.5249019628689985,0,404
4,0.14294309476370676,1.4140291355619874,0.8782139981549947,1,406
5,-0.22859991534001858,0.44459199507312896,-1.966048412967918,1,407
13,-1.0363092473737703,0.7504698619350948,-0.5291126672745058,1,409
9,-0.856498237409199,-0.2841878821547786,0.7633194514331476,0,410
5,0.24395319790850026,-0.8251658997455379,-0.004252096719942134,0,414
9,0.30170000890173554,0.0833453509750919,0.0011609867208726128,1,415
5,0.26028050658288615,-0.14663177404360228,1.3252636031273886,1,416
4,0.018849622944847662,-0.6531373899299409,-0.16066484837472153,1,417
0,0.4040508568145384,-1.980836470922634,2.221203394271961,0,418
5,-1.0039573720814985,1.4985463606698537,0.507879845068621,0,420
12,-0.7135846699071758,1.9425771788306316,-2.3141639826724685,0,422
5,-2.211861911329507,-0.6292337633874194,-0.27199997230813616,0,428
11,0.15808922532318442,-0.7966125696279787,-1.0434994950947576,1,429
0,0.24496657110872277,2.583573660166567,-0.44639849881551563,0,430
0,0.3142473325952739,-0.7402322525487084,-0.8189524449737209,0,431
3,0.3885786045309641,-0.6723935843265022,1.7222673909870256,1,435
12,0.6594512411136115,0.17044299872136284,-2.8485270886516063,0,439
12,2.324673305852818,-0.4220058967090802,-0.03430835657245901,1,441
5,0.05088770185601806,0.7528910814937849,-0.5335453373840537,0,444
5,1.6744924333475373,-0.2754823151790223,-1.0532063960426628,0,448
13,-1.349773069381231,0.701131200712918,1.449413768996868,1,449
5,-1.3631740045928105,-0.0178621548877335,0.4634603556662172,1,453
12,0.1007910726448063,-0.6361984412021287,1.2121067127178047,1,455
3,0.8949243769444413,0.5328917202270399,0.6530079383099038,0,461
4,0.2671266510114834,0.15734656767307767,-0.11359692763474837,0,463
12,0.06936980265806943,-1.4597866719179988,1.5006608494600309,0,464
5,0.40429475496169764,0.8949300615655605,-0.16112748668600121,0,465
5,-0.4872285641135523,-0.3904091864216333,2.239965192231448,1,468
3,-0.429405541125253,-0.47606255777786693,0.01159385932537144,0,469
9,-0.8505352787470439,0.5069763458281417,0.19087993591870805,1,470
0,0.29307247329868125,0.9262574910843923,1.2084399891360882,1,478
3,0.2992925804064919,0.36660624701380495,-0.526955143564992,1,481
4,0.25373966149457344,0.3120621317267384,1.4876884464035136,0,482
3,1.7117084801423434,-0.04991023304116202,0.9308732890656916,1,484
13,0.4278143951529032,-0.7249193428916019,1.364869373855072,1,486
5,-1.4511756900515589,0.5280360045479643,-0.7316332651872413,1,488
3,0.4446026682201407,-0.09426907076490067,0.8701781747467708,0,491
9,-0.3150867311941086,-1.0136058423544687,0.004001260236595398,0,492
9,0.24300472205439969,-0.30530915351856486,0.814322851407777,1,494
11,0.2887280030098363,-0.5025865139056851,1.5298834884051506,0,495
3,0.12522450264790727,1.6641920547838993,0.26978392939993606,1,496
12,0.32685540061043733,1.0248864327659304,-0.2540205661706743,1,497
5,-0.2628908292082677,-1.6076413105231968,0.8011285839119535,0,507
9,0.5861658003927833,-1.55102618198332,0.8934728944259902,0,509
9,-0.9163209190734197,-1.6612044051839225,-0.4984640825408434,0,510
4,-0.3223204692113399,1.4846418618765076,-0.60596298394751,1,522
4,1.41093237974627,-0.6007479306385678,0.7293697951297508,0,523
11,1.311693449272661,-0.3468639879246106,0.3548565402577775,1,524
11,1.3697011076541847,-0.9548690815840764,-1.0260618308923926,1,528
3,0.13653533108273744,-0.031261414154246076,-0.6546030209289879,0,529
12,0.5496831862902597,0.6543556905962175,-0.47164257863515857,1,530
5,-0.025574312191994436,0.6185563569779244,0.9287675350757748,1,533
12,-1.029811848541845,1.044980495133194,-0.2815065614207691,1,535
12,1.292745289518207,-1.0849679874804772,-0.592332204854028,1,537
13,0.006273156184418285,0.10507597120829498,0.18661482607356927,1,538
5,0.42588720619303577,0.2725179902295931,0.8471112074394023,1,540
0,0.8128621188389601,-0.18722732150688023,-1.6001892867621594,1,541
12,-0.5012341077902127,-0.03826128246415587,-0.17530832016402878,1,544
12,-0.5182526388612024,0.16538476902386298,0.04365273430296112,1,545
4,-0.1681438185847896,-0.18705751647366262,0.08434103219821125,1,546
11,-0.24861585376667736,1.3593852232307442,1.4425781722524427,0,549
12,0.1158245872269461,-1.1491796022167802,0.2600545154607801,1,554
12,0.6523303381766798,-0.32107942945924683,-2.1193013676882075,0,556
12,1.7311696317672995,-0.013862134504271355,-0.5001690973739038,1,570
11,1.6350663945275195,-0.36671766857603316,0.5104399780009937,1,571
12,-0.45341410838385404,0.5274386518599967,-0.019931561657245033,0,572
4,-0.30920907704986345,0.1929896417729295,0.2852819511674943,1,574
9,-1.0425776946705763,-1.8360052833568312,0.15068422885191396,0,575
0,0.4919191715065057,-0.11717200497437547,0.4014668584815456,0,578
3,0.3918040054025465,0.7475461257864594,-0.7308348996976709,1,579
9,-0.15936223214590656,1.9529445539995067,0.8773622092064753,0,580
5,-0.9980606273144129,-0.9773641174837107,-0.8781363180854069,1,581
4,-0.33381948975600995,0.3699256130043903,-0.3926746535260844,0,586
3,1.6777008140764407,0.5363892188475762,-1.5214329809143075,1,587
0,0.09965136508764122,-0.1821605838579241,1.4350654120021116,0,588
12,0.9282456913443246,-1.7695102363524722,-0.653690686996257,1,590
0,0.5951570254369136,-1.3239510842195628,-1.2463294777484246,1,591
11,0.6373246830230725,0.3093904424598202,1.172251512984841,1,592
11,-0.4713157211511179,-0.3330397757389188,-0.9172066963350255,1,593
5,-1.2575778589146163,0.11666175116950343,0.46095864185730206,1,595
13,0.1675701058009903,0.9092873966936939,-0.42676282883856803,0,596
5,-0.31771509675623405,-0.6226717665523829,1.2622778906716723,1,597
3,-0.14408755572161547,1.0745297902299311,-0.2873588741496345,0,599
0,-0.8182206832334725,1.8076308056706858,0.03796372821063529,0,601
12,0.683223014788808,-0.5897592406671354,-0.4136007143252674,1,602
13,0.023195978557374822,0.20415387199602714,0.5075128720823281,0,608
9,1.1168337755299542,-0.8331415233289663,1.7472373285098912,1,609
4,-1.1057046684859357,0.058608917371792725,-0.6794195609428907,1,611
11,-1.7811584144656334,1.3493239278107392,-0.7607338467770106,1,613
13,-1.742771973881041,-0.4894669953419908,1.430624396998394,1,615
12,0.13735247940703602,-1.2652120359981966,-0.6331863393652334,1,616
3,0.6963874474567153,-0.1210210310095643,0.26386602090294525,0,617
11,-0.11464083550639245,1.6826475940132972,0.6460809376377294,0,620
13,-1.1338303568063541,-0.23390798544489444,-0.28124290633667054,0,621
13,0.4158368362860605,-1.3117366922451246,0.02462598855679703,1,624
9,0.3883120054234496,0.26118454127962865,-1.2396068113805223,1,630
11,-1.6313351104170732,0.13155164017749568,-0.011837146240324198,1,631
11,-0.00811320161175029,1.4673759883276782,0.003063637440674221,0,634
3,-0.17018462252492844,1.8480401917708498,-0.5234524298344567,1,636
5,1.5111549302473475,0.9943787309920463,-0.8459336401029685,0,637
13,-0.11000549870105147,0.566607832835089,0.777508667265898,0,641
0,-0.4691756521047048,0.8957962182359285,-0.32158768442570723,0,643
5,-0.7924199209999613,-0.5973810610451429,0.6913563810805253,1,644
4,0.7250957868479971,-0.37146202108768545,1.1053139014932878,0,645
3,-0.09888965319114267,-0.9948563524675411,0.7580657061739681,1,646
0,1.030999522495951,-0.5379785288219551,0.3791236330692372,1,647
5,0.5844129804724842,-0.6462423241465945,-0.6970789128006968,0,648
4,0.9191541736100015,-0.6418214039443414,-0.8041376881606885,1,651
12,-0.294455757588034,0.263819085679341,0.8977215684594247,1,654
13,0.3418252139549665,0.9343117376707711,1.7832298917445188,1,659
9,1.3522026788671444,0.6223791184731187,1.0027214151773136,1,663
13,0.06233134961912296,1.2568780316749217,-1.7599519260721297,1,664
3,0.4190190093660452,-1.0958708107987174,-0.02238465649681007,1,666
13,0.3993176017191309,-1.504148530947979,0.18604771215121202,1,668
12,0.4795075480016086,-0.4135312588093302,-0.08155079508977878,0,673
9,0.9955815140020298,-0.2137702480623489,0.5497512216450848,1,677
3,-0.10015407647995278,0.36075575466383486,0.03946219930393072,0,678
4,-0.0332299906444608,-0.9988208693340495,0.729843035114983,0,680
0,-0.3345012358409484,-1.349605255711928,0.8520150349084945,0,682
11,0.06783851391693768,0.21856888887371573,-0.07434951480792218,0,683
12,-0.02203486400427045,0.4321202439837694,-0.30837846923364687,1,689
13,1.3632289751322504,-0.34798954959558315,0.38552712684177964,0,690
13,-0.17759599475873897,1.024773800665011,-0.040244274692185604,1,693
4,1.0010460925671412,1.1523486389619257,0.48689481116196437,1,694
5,-1.3303136257389898,0.6314186062724064,-0.7681942350054822,1,698
3,-0.0033744574109520514,-1.0247507500763902,0.9112622830378235,1,701
0,-1.0623037137261049,0.2811920179102754,-1.0525230549973785,1,702
3,1.6391168054440675,-1.31246730344855,-0.5916458153424456,1,707
0,-0.9815086510479509,-1.1238784051255941,0.4473862964734275,0,710
9,1.0094717885959688,-0.1349902279770614,1.3772639038132337,0,712
5,0.6067230591361827,0.014694095544366792,-0.7181376587627298,0,717
3,-0.6777153697521061,1.5142807357204837,1.1301646922661168,1,719
5,-1.6009039784765156,-1.1693152650864689,0.576192750328422,1,722
11,-1.8210860692944963,-0.32368275404118774,0.352750225258872,1,724
9,1.2292147842970504,0.0779372965582097,1.5027276807992853,1,727
5,0.04977368718096008,1.6235292108918062,1.8304684749987743,1,730
0,0.19686123586912352,2.254038108921119,-0.0942438435247516,0,734
9,1.1818910929599615,-0.8180021847417462,-0.11545731718918943,0,735
4,1.3736585451629577,1.0467127137757637,-1.7189099560288814,1,738
5,-0.07595102364252276,0.9099625408605586,0.5389630726557222,0,740
12,0.5309756619640905,0.03660365656307895,0.7952672124822038,1,741
5,2.7596600389110777,-0.4952150980047351,-0.3538175262121811,0,743
12,-0.07587145068502332,-0.19052518962003737,-0.7471162610326202,0,746
11,0.48074457976798396,0.31992786184477334,0.5323720112967234,1,749
13,-0.32948930021798606,0.13175010974729173,-0.5392647112273649,1,750
13,1.1622595975056669,0.9385710670599392,0.31139535741201874,0,752
12,0.6276062975618311,-1.1283513375107777,1.702147323502177,0,755
12,1.119244917564096,-0.8535662847026064,0.14018003100159276,1,762
3,-0.30246968648812833,-0.21224430983993056,-1.7993566812164734,0,763
12,-0.3756336657655356,-0.25968686344106867,-1.0551859446311727,0,766
5,-0.6775646523356551,-0.062088698214287405,-0.02576935587725707,1,770
12,1.6733639461525236,1.7444955493598882,0.60666651348988,1,771
3,-1.0448091940210336,0.8687983383055493,0.7645995976355802,0,772
12,1.040430892644839,-0.43212104312941974,1.188599180534435,1,775
13,-1.9988889068612499,-1.9633586432655206,2.030953617349149,1,779
3,2.4929995174327906,0.33649978882090087,1.4861513251433442,1,783
11,-0.2725447213618092,-0.21271991693091935,-1.2826966226103667,1,785
4,-0.6267172245899651,0.5259372802546505,0.2805749659586189,1,787
13,1.2525407310292307,0.6126263773371126,-1.0949806181122828,0,789
0,3.852731490654721,0.3431585541974166,-0.8706427909666666,1,790
9,0.5859042011646491,-0.689655504900944,0.33914168620787005,0,793
0,0.7674347291529088,1.4980117703044276,0.8047874435273991,0,794
11,-0.9944285217997922,0.1834542264722327,0.6891895986981486,0,796
3,-0.29027454418865134,-0.7100154428915523,-0.5703967395967432,1,799
3,1.5013336519554867,-0.42657125283057357,0.08479772902614344,1,800
5,0.2502002062516945,-0.9652140767505479,-0.15717849993016805,1,801
4,0.324359281721603,-0.7756063614376031,-1.510924561816994,1,803
0,-0.23415337472333597,1.277856655030514,0.34285346578164794,0,806
4,0.40373009033660945,-0.397548696545778,0.49294981046696934,1,813
12,1.0287689914234805,0.2638884943500218,-0.6846297971775508,0,814
12,-0.22104246353705057,-0.82830253957689,0.4406625568120475,1,819
12,-2.191253851165281,-0.6251074206936527,0.7661375845266774,1,820
4,0.8950383140761154,-0.20493247424160788,0.3544065674743389,0,823
0,-1.006017381499702,0.06578864864896251,-0.3456536566056691,1,824
3,-1.5947030672667954,-0.467738683858582,-0.0053305733261247,0,825
11,0.8377642215465891,-0.9653962101329223,0.6102442577895195,1,830
0,0.4967141530112327,-0.03302526371956056,0.8793072927089763,1,832
13,0.015682236471624342,-1.2648888441027084,-0.1565046486008555,1,833
5,-0.9242331442683044,-0.41192323438595313,-0.12983632584940336,0,835
3,0.7368438970924334,0.47001366124666144,-0.39902793154992044,0,836
12,0.8707466445884032,0.7184116977766297,0.3204616215115825,0,837
0,-0.3427145165267695,-0.4805744132024745,1.2672736463183818,0,841
0,-0.883857436201133,0.6436687530224908,-0.20822270961275288,1,844
0,0.24196227156603412,-0.11356256479045149,-1.2412992727409569,1,846
11,-0.0059547092127293835,-0.09665390961814083,-0.6840434450400951,1,848
5,0.20965941527462578,-1.7046219581771158,-0.23187797506123262,0,849
13,-0.3126684457323573,0.06868070965053837,0.6778400977178844,1,855
12,0.08450514569286258,0.16325562629216542,1.3422535263036104,0,856
4,-0.4473218956587512,0.18496258734208662,1.4845207658486996,0,857
4,0.8080577982811451,-1.3750852331670849,0.751090543003633,0,860
9,0.4240668615184512,1.1263934497220656,0.1865062168834001,0,861
3,-0.7472116791478234,-0.8034342741712571,1.924845495123521,0,865
5,0.4625912928539512,1.1896426454852358,0.357192878994939,0,866
11,1.6773770878054892,-0.5426968739026136,-0.4381149273049169,1,871
3,-2.3629324355418384,0.10311792571720485,-2.272141655570607,0,872
3,0.7942646796218271,-0.37598357935186616,2.060826563902659,1,875
4,1.1096998419562232,0.006548657804539276,0.9368056771330601,0,877
4,1.0701502383164274,1.3011020630240928,0.9849501030058511,0,881
5,-0.18039168176240783,0.736763345167897,-0.50189411499767,0,882
4,1.188913371474643,0.6621687539474996,-0.42967612707459496,0,886
13,-0.19024084441321568,0.04302448501512677,-0.10060167515618698,1,888
0,-0.19236096478112252,-0.8888596980356747,1.5336228457329233,1,889
12,0.5030903686237468,-1.271284249114102,0.48052966252196005,1,891
13,-0.6566893456274132,0.6824892092606365,2.0061050974174037,1,892
0,-0.29900735046586746,1.1361913746425423,-0.42093356458376585,1,894
11,-0.8682609615983323,0.14601060977572694,-0.2336732917249238,0,895
0,2.1531824575115563,-0.18428900183271194,-0.7391365592307034,1,896
12,-0.13851224460722475,-0.15308373300965544,-0.028366504429595287,0,897
9,-0.36550593698526584,-0.5638483318598599,-1.4127885777912768,1,899
3,-2.8722622132816493,-0.301579807791105,-0.3933924379557356,1,901
11,0.7717961772356612,-0.044566899425482,-0.8673145087543316,1,902
12,-1.5553737338412423,0.460197681230041,0.18911584971103457,0,903
4,-0.8058700664961888,1.7127114112762727,-0.9820924068002156,1,906
9,1.6087808557343735,0.07142083258109318,-0.6629899612710476,1,909
11,-0.9500634974661272,-0.14017792982534394,-0.9287833699834165,1,910
11,-1.0584406336416528,0.24104327786211174,-1.1401971977561183,1,913
5,-0.835142901630023,-0.6611371121909724,-0.28770705554947656,0,917
0,2.1898029332176723,0.8096575301482413,-1.2673369659665712,1,918
5,-0.5260348426675804,-0.9681285978523266,1.305645561840047,1,921
0,-0.9905363251306883,0.8790141545570074,1.3336385618598274,1,923
11,-1.1941894010922893,-1.1577129239412693,-1.136890692399149,1,927
11,-1.183056184734389,0.014381996244265737,-0.08185774635966271,1,934
13,0.8272361076574231,-1.321209231856129,0.5262858686819794,1,939
0,-0.7925207384327007,0.21282439866996872,2.008909419096128,1,944
9,0.3111099911431952,0.0778857269806748,0.6422919936033016,1,945
9,0.08669769941439659,-0.8121694717263299,-1.005712980422521,1,946
9,0.9495945713644882,0.574386351133876,0.0612527103403872,1,947
3,-1.0097307047099375,-0.45144539032493364,-1.5889896024777754,0,950
9,-2.1770650464428547,0.4189116113727865,-0.8767522314712319,1,951
12,1.3204140097838342,0.09637712311403587,1.3919956981126695,0,955
9,-0.4124138182164804,1.5051959988790395,-0.5199418374222072,0,961
5,0.019616657693989903,-1.036329196838163,-0.2903829916507967,0,971
11,-1.5947559581633324,-0.1358730483637962,-0.29289083020299683,1,973
0,1.5380365664659692,0.6746949778086199,-1.3882924314848524,1,976
4,-0.24125765461854246,-0.8089638929258004,0.7203574983935084,1,980
5,0.4620608932518965,0.3140226024861145,-0.3310521687503577,1,982
12,0.35116546762708406,1.5798069574015499,-0.6272574628615696,0,984
5,-0.2515388860444957,0.009226992995468902,-0.31611628063041075,0,985
4,-1.616310608436588,-0.1435815887121344,0.6235995270520134,0,992
5,-1.7690759048891183,1.9856764110148397,-0.43807864810353686,0,995
0,0.02100384163275905,0.7691357793100331,1.2614989908023837,1,996
3,-1.141689114133505,-2.3910785652839595,0.45504509424222184,1,998
11,-0.9587784561867748,0.5107355496072734,-1.0992485575665147,1,999
9,0.03402741107223205,0.6632733812644779,-0.35160742828186803,1,1004
3,0.5820977034686158,1.9824704501689276,0.7204568950760697,1,1011
5,1.4898634386020821,1.117933822727152,0.14468613052503645,0,1012
4,0.3080505395041023,-0.5674472812283516,0.8248840377287843,1,1015
9,2.4851899166788916,1.1138623979822204,-0.131120463249672,0,1017
11,0.3485951198609804,0.6834146735600306,-0.5235537426274511,1,1018
9,-1.3480471119401671,0.13480142329020342,-0.2241663294909295,0,1019
4,-0.060660813814620775,0.5032323845324963,0.05523043648111129,1,1021
12,-0.24775241823970925,-0.614423524447842,0.10550074979627926,1,1025
9,0.14506374595938162,-0.19260643876080602,-0.5914882570709169,1,1031
